 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-

Multi area report end :

RAWstart :
Volume	I1: VWD 1, Signal A	Time

 2.25710E+1	-6.04138E+0	 08:37:18:08	
 2.25877E+1	-6.03947E+0	 08:37:19:08	
 2.26043E+1	-6.03593E+0	 08:37:20:08	
 2.26210E+1	-6.09378E+0	 08:37:21:08	
 2.26377E+1	-6.13988E+0	 08:37:22:08	
 2.26543E+1	-6.14702E+0	 08:37:23:08	
 2.26710E+1	-6.14390E+0	 08:37:24:08	
 2.26877E+1	-6.11045E+0	 08:37:25:08	
 2.27043E+1	-6.06899E+0	 08:37:26:08	
 2.27210E+1	-6.03716E+0	 08:37:27:08	
 2.27377E+1	-6.04106E+0	 08:37:28:08	
 2.27543E+1	-6.06822E+0	 08:37:29:08	
 2.27710E+1	-6.06440E+0	 08:37:30:08	
 2.27877E+1	-6.08360E+0	 08:37:31:08	
 2.28043E+1	-6.09621E+0	 08:37:32:08	
 2.28210E+1	-6.09911E+0	 08:37:33:08	
 2.28377E+1	-6.15960E+0	 08:37:34:08	
 2.28543E+1	-6.19380E+0	 08:37:35:08	
 2.28710E+1	-6.17033E+0	 08:37:36:08	
 2.28877E+1	-6.12170E+0	 08:37:37:08	
 2.29043E+1	-6.06275E+0	 08:37:38:08	
 2.29210E+1	-6.07695E+0	 08:37:39:08	
 2.29377E+1	-6.11414E+0	 08:37:40:08	
 2.29543E+1	-6.14423E+0	 08:37:41:08	
 2.29710E+1	-6.19639E+0	 08:37:42:08	
 2.29877E+1	-6.21496E+0	 08:37:43:08	
 2.30043E+1	-6.21982E+0	 08:37:44:08	
 2.30210E+1	-6.22796E+0	 08:37:45:08	
 2.30377E+1	-6.20824E+0	 08:37:46:08	
 2.30543E+1	-6.23046E+0	 08:37:47:08	
 2.30710E+1	-6.28552E+0	 08:37:48:08	
 2.30877E+1	-6.27423E+0	 08:37:49:08	
 2.31043E+1	-6.24386E+0	 08:37:50:08	
 2.31210E+1	-6.27706E+0	 08:37:51:08	
 2.31377E+1	-6.32898E+0	 08:37:52:08	
 2.31543E+1	-6.34207E+0	 08:37:53:08	
 2.31710E+1	-6.31259E+0	 08:37:54:08	
 2.31877E+1	-6.26604E+0	 08:37:55:08	
 2.32043E+1	-6.22801E+0	 08:37:56:08	
 2.32210E+1	-6.21839E+0	 08:37:57:08	
 2.32377E+1	-6.27575E+0	 08:37:58:08	
 2.32543E+1	-6.36635E+0	 08:37:59:08	
 2.32710E+1	-6.39764E+0	 08:38:00:08	
 2.32877E+1	-6.41169E+0	 08:38:01:08	
 2.33043E+1	-6.44056E+0	 08:38:02:08	
 2.33210E+1	-6.46517E+0	 08:38:03:08	
 2.33377E+1	-6.47854E+0	 08:38:04:08	
 2.33543E+1	-6.46201E+0	 08:38:05:08	
 2.33710E+1	-6.43682E+0	 08:38:06:08	
 2.33877E+1	-6.42471E+0	 08:38:07:08	
 2.34043E+1	-6.41927E+0	 08:38:08:08	
 2.34210E+1	-6.44493E+0	 08:38:09:08	
 2.34377E+1	-6.46874E+0	 08:38:10:08	
 2.34543E+1	-6.48271E+0	 08:38:11:08	
 2.34710E+1	-6.49317E+0	 08:38:12:08	
 2.34877E+1	-6.49567E+0	 08:38:13:08	
 2.35043E+1	-6.52741E+0	 08:38:14:08	
 2.35210E+1	-6.54155E+0	 08:38:15:08	
 2.35377E+1	-6.49580E+0	 08:38:16:08	
 2.35543E+1	-6.44612E+0	 08:38:17:08	
 2.35710E+1	-6.44284E+0	 08:38:18:08	
 2.35877E+1	-6.46920E+0	 08:38:19:08	
