 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-
 	-	-	-	-	-	-	-	-

Multi area report end :

RAWstart :
Volume	PSS SECcurity DAD	Time

 1.90000E+0	-2.83333E+2	 14:33:36:78	
 1.91667E+0	-2.77843E+2	 14:33:37:78	
 1.93333E+0	-2.74790E+2	 14:33:38:78	
 1.95000E+0	-2.78559E+2	 14:33:39:78	
 1.96667E+0	-2.81406E+2	 14:33:40:78	
 1.98333E+0	-2.80405E+2	 14:33:41:78	
 2.00000E+0	-2.79933E+2	 14:33:42:78	
 2.01667E+0	-2.81175E+2	 14:33:43:78	
 2.03333E+0	-2.81649E+2	 14:33:44:78	
 2.05000E+0	-2.80040E+2	 14:33:45:78	
 2.06667E+0	-2.78596E+2	 14:33:46:78	
 2.08333E+0	-2.77317E+2	 14:33:47:78	
 2.10000E+0	-2.77057E+2	 14:33:48:78	
 2.11667E+0	-2.79526E+2	 14:33:49:78	
 2.13333E+0	-2.80868E+2	 14:33:50:78	
 2.15000E+0	-2.79668E+2	 14:33:51:78	
 2.16667E+0	-2.78641E+2	 14:33:52:78	
 2.18333E+0	-2.77869E+2	 14:33:53:78	
 2.20000E+0	-2.77604E+2	 14:33:54:78	
 2.21667E+0	-2.81687E+2	 14:33:55:78	
 2.23333E+0	-2.84393E+2	 14:33:56:78	
 2.25000E+0	-2.80785E+2	 14:33:57:78	
 2.26667E+0	-2.78392E+2	 14:33:58:78	
 2.28333E+0	-2.79462E+2	 14:33:59:78	
 2.30000E+0	-2.80407E+2	 14:34:00:78	
 2.31667E+0	-2.81057E+2	 14:34:01:78	
 2.33333E+0	-2.80883E+2	 14:34:02:78	
 2.35000E+0	-2.78313E+2	 14:34:03:78	
 2.36667E+0	-2.77766E+2	 14:34:04:78	
 2.38333E+0	-2.83574E+2	 14:34:05:78	
 2.40000E+0	-2.87426E+2	 14:34:06:78	
 2.41667E+0	-2.82581E+2	 14:34:07:78	
 2.43333E+0	-2.79007E+2	 14:34:08:78	
 2.45000E+0	-2.80858E+2	 14:34:09:78	
 2.46667E+0	-2.82085E+2	 14:34:10:78	
 2.48333E+0	-2.81950E+2	 14:34:11:78	
 2.50000E+0	-2.81432E+2	 14:34:12:78	
 2.51667E+0	-2.78987E+2	 14:34:13:78	
 2.53333E+0	-2.79059E+2	 14:34:14:78	
 2.55000E+0	-2.85240E+2	 14:34:15:78	
 2.56667E+0	-2.88710E+2	 14:34:16:78	
 2.58333E+0	-2.86451E+2	 14:34:17:78	
 2.60000E+0	-2.84558E+2	 14:34:18:78	
 2.61667E+0	-2.83204E+2	 14:34:19:78	
 2.63333E+0	-2.80345E+2	 14:34:20:78	
 2.65000E+0	-2.75618E+2	 14:34:21:78	
 2.66667E+0	-2.73787E+2	 14:34:22:78	
 2.68333E+0	-2.77885E+2	 14:34:23:78	
 2.70000E+0	-2.80833E+2	 14:34:24:78	
 2.71667E+0	-2.80826E+2	 14:34:25:78	
 2.73333E+0	-2.80578E+2	 14:34:26:78	
 2.75000E+0	-2.78712E+2	 14:34:27:78	
 2.76667E+0	-2.77937E+2	 14:34:28:78	
 2.78333E+0	-2.80762E+2	 14:34:29:78	
 2.80000E+0	-2.81583E+2	 14:34:30:78	
 2.81667E+0	-2.76553E+2	 14:34:31:78	
 2.83333E+0	-2.73314E+2	 14:34:32:78	
 2.85000E+0	-2.77841E+2	 14:34:33:78	
 2.86667E+0	-2.81866E+2	 14:34:34:78	
 2.88333E+0	-2.82269E+2	 14:34:35:78	
 2.90000E+0	-2.81997E+2	 14:34:36:78	
 2.91667E+0	-2.79737E+2	 14:34:37:78	
 2.93333E+0	-2.77945E+2	 14:34:38:78	
 2.95000E+0	-2.77485E+2	 14:34:39:78	
 2.96667E+0	-2.76726E+2	 14:34:40:78	
 2.98333E+0	-2.75631E+2	 14:34:41:78	
 3.00000E+0	-2.76052E+2	 14:34:42:78	
 3.01667E+0	-2.80455E+2	 14:34:43:78	
 3.03333E+0	-2.83844E+2	 14:34:44:78	
 3.05000E+0	-2.84539E+2	 14:34:45:78	
 3.06667E+0	-2.84523E+2	 14:34:46:78	
 3.08333E+0	-2.82914E+2	 14:34:47:78	
 3.10000E+0	-2.81282E+2	 14:34:48:78	
 3.11667E+0	-2.79209E+2	 14:34:49:78	
 3.13333E+0	-2.78152E+2	 14:34:50:78	
 3.15000E+0	-2.80125E+2	 14:34:51:78	
 3.16667E+0	-2.81551E+2	 14:34:52:78	
 3.18333E+0	-2.80452E+2	 14:34:53:78	
 3.20000E+0	-2.80768E+2	 14:34:54:78	
 3.21667E+0	-2.84907E+2	 14:34:55:78	
 3.23333E+0	-2.87292E+2	 14:34:56:78	
 3.25000E+0	-2.85150E+2	 14:34:57:78	
 3.26667E+0	-2.83013E+2	 14:34:58:78	
 3.28333E+0	-2.79906E+2	 14:34:59:78	
 3.30000E+0	-2.77353E+2	 14:35:00:78	
 3.31667E+0	-2.77627E+2	 14:35:01:78	
 3.33333E+0	-2.77976E+2	 14:35:02:78	
 3.35000E+0	-2.78623E+2	 14:35:03:78	
 3.36667E+0	-2.79077E+2	 14:35:04:78	
 3.38333E+0	-2.78895E+2	 14:35:05:78	
 3.40000E+0	-2.79057E+2	 14:35:06:78	
 3.41667E+0	-2.79952E+2	 14:35:07:78	
 3.43333E+0	-2.80301E+2	 14:35:08:78	
 3.45000E+0	-2.79438E+2	 14:35:09:78	
 3.46667E+0	-2.79104E+2	 14:35:10:78	
 3.48333E+0	-2.80748E+2	 14:35:11:78	
 3.50000E+0	-2.82456E+2	 14:35:12:78	
 3.51667E+0	-2.83429E+2	 14:35:13:78	
 3.53333E+0	-2.83847E+2	 14:35:14:78	
 3.55000E+0	-2.83152E+2	 14:35:15:78	
 3.56667E+0	-2.81868E+2	 14:35:16:78	
 3.58333E+0	-2.78139E+2	 14:35:17:78	
 3.60000E+0	-2.75392E+2	 14:35:18:78	
 3.61667E+0	-2.76921E+2	 14:35:19:78	
 3.63333E+0	-2.77715E+2	 14:35:20:78	
 3.65000E+0	-2.75987E+2	 14:35:21:78	
 3.66667E+0	-2.75514E+2	 14:35:22:78	
 3.68333E+0	-2.78637E+2	 14:35:23:78	
 3.70000E+0	-2.80981E+2	 14:35:24:78	
 3.71667E+0	-2.80598E+2	 14:35:25:78	
 3.73333E+0	-2.79633E+2	 14:35:26:78	
 3.75000E+0	-2.77683E+2	 14:35:27:78	
 3.76667E+0	-2.77718E+2	 14:35:28:78	
 3.78333E+0	-2.82880E+2	 14:35:29:78	
 3.80000E+0	-2.85927E+2	 14:35:30:78	
 3.81667E+0	-2.81383E+2	 14:35:31:78	
 3.83333E+0	-2.77766E+2	 14:35:32:78	
 3.85000E+0	-2.78195E+2	 14:35:33:78	
 3.86667E+0	-2.79118E+2	 14:35:34:78	
 3.88333E+0	-2.81520E+2	 14:35:35:78	
 3.90000E+0	-2.83081E+2	 14:35:36:78	
 3.91667E+0	-2.82066E+2	 14:35:37:78	
 3.93333E+0	-2.81424E+2	 14:35:38:78	
 3.95000E+0	-2.82918E+2	 14:35:39:78	
 3.96667E+0	-2.83741E+2	 14:35:40:78	
 3.98333E+0	-2.82048E+2	 14:35:41:78	
 4.00000E+0	-2.80516E+2	 14:35:42:78	
 4.01667E+0	-2.79016E+2	 14:35:43:78	
 4.03333E+0	-2.78164E+2	 14:35:44:78	
 4.05000E+0	-2.80618E+2	 14:35:45:78	
 4.06667E+0	-2.82702E+2	 14:35:46:78	
 4.08333E+0	-2.82538E+2	 14:35:47:78	
 4.10000E+0	-2.82445E+2	 14:35:48:78	
 4.11667E+0	-2.82520E+2	 14:35:49:78	
 4.13333E+0	-2.82432E+2	 14:35:50:78	
 4.15000E+0	-2.81462E+2	 14:35:51:78	
 4.16667E+0	-2.79529E+2	 14:35:52:78	
 4.18333E+0	-2.76273E+2	 14:35:53:78	
 4.20000E+0	-2.75162E+2	 14:35:54:78	
 4.21667E+0	-2.79316E+2	 14:35:55:78	
 4.23333E+0	-2.82291E+2	 14:35:56:78	
 4.25000E+0	-2.81511E+2	 14:35:57:78	
 4.26667E+0	-2.81019E+2	 14:35:58:78	
 4.28333E+0	-2.81445E+2	 14:35:59:78	
 4.30000E+0	-2.81595E+2	 14:36:00:78	
 4.31667E+0	-2.81143E+2	 14:36:01:78	
 4.33333E+0	-2.81073E+2	 14:36:02:78	
 4.35000E+0	-2.82346E+2	 14:36:03:78	
 4.36667E+0	-2.83037E+2	 14:36:04:78	
 4.38333E+0	-2.80060E+2	 14:36:05:78	
 4.40000E+0	-2.78042E+2	 14:36:06:78	
 4.41667E+0	-2.80145E+2	 14:36:07:78	
 4.43333E+0	-2.81102E+2	 14:36:08:78	
 4.45000E+0	-2.78650E+2	 14:36:09:78	
 4.46667E+0	-2.76797E+2	 14:36:10:78	
 4.48333E+0	-2.77401E+2	 14:36:11:78	
 4.50000E+0	-2.78251E+2	 14:36:12:78	
 4.51667E+0	-2.79314E+2	 14:36:13:78	
 4.53333E+0	-2.79726E+2	 14:36:14:78	
 4.55000E+0	-2.78386E+2	 14:36:15:78	
 4.56667E+0	-2.77431E+2	 14:36:16:78	
 4.58333E+0	-2.77827E+2	 14:36:17:78	
 4.60000E+0	-2.77533E+2	 14:36:18:78	
 4.61667E+0	-2.75690E+2	 14:36:19:78	
 4.63333E+0	-2.75280E+2	 14:36:20:78	
 4.65000E+0	-2.78380E+2	 14:36:21:78	
 4.66667E+0	-2.79998E+2	 14:36:22:78	
 4.68333E+0	-2.76438E+2	 14:36:23:78	
 4.70000E+0	-2.73924E+2	 14:36:24:78	
 4.71667E+0	-2.77630E+2	 14:36:25:78	
 4.73333E+0	-2.80350E+2	 14:36:26:78	
 4.75000E+0	-2.78227E+2	 14:36:27:78	
 4.76667E+0	-2.77340E+2	 14:36:28:78	
 4.78333E+0	-2.80442E+2	 14:36:29:78	
 4.80000E+0	-2.83009E+2	 14:36:30:78	
 4.81667E+0	-2.83720E+2	 14:36:31:78	
 4.83333E+0	-2.82910E+2	 14:36:32:78	
 4.85000E+0	-2.78123E+2	 14:36:33:78	
 4.86667E+0	-2.74356E+2	 14:36:34:78	
 4.88333E+0	-2.72468E+2	 14:36:35:78	
 4.90000E+0	-2.71791E+2	 14:36:36:78	
 4.91667E+0	-2.77096E+2	 14:36:37:78	
 4.93333E+0	-2.81156E+2	 14:36:38:78	
 4.95000E+0	-2.79756E+2	 14:36:39:78	
 4.96667E+0	-2.79179E+2	 14:36:40:78	
 4.98333E+0	-2.80684E+2	 14:36:41:78	
 5.00000E+0	-2.81226E+2	 14:36:42:78	
 5.01667E+0	-2.77563E+2	 14:36:43:78	
 5.03333E+0	-2.75501E+2	 14:36:44:78	
 5.05000E+0	-2.78404E+2	 14:36:45:78	
 5.06667E+0	-2.80020E+2	 14:36:46:78	
 5.08333E+0	-2.78975E+2	 14:36:47:78	
 5.10000E+0	-2.79074E+2	 14:36:48:78	
 5.11667E+0	-2.83914E+2	 14:36:49:78	
 5.13333E+0	-2.86173E+2	 14:36:50:78	
 5.15000E+0	-2.81552E+2	 14:36:51:78	
 5.16667E+0	-2.78851E+2	 14:36:52:78	
 5.18333E+0	-2.79601E+2	 14:36:53:78	
 5.20000E+0	-2.79645E+2	 14:36:54:78	
 5.21667E+0	-2.77285E+2	 14:36:55:78	
 5.23333E+0	-2.75858E+2	 14:36:56:78	
